URL,Variable Name,Variable Value,unitId,Banner Ad,Video Ad,Native Ad,Size Labels,Div ID,AppNexus placementId,AppNexus placement,NewsConnect placementId,NewsConnect placement,unit,delDomain,Rubicon accountId,Rubicon siteId,Rubicon zoneId,position,accountId,siteId,zoneId,position,accountId,siteId,zoneId,position,placementId,placementId
pagesix.com,,pagesix.com-article,,yes,,,Mobile_Big,div-gpt-ad-inline_2,18981828,pagesix.com-article-div-gpt-ad-inline_2,18981957,pagesix.com-article-div-gpt-ad-inline_2,,,11076,320162,1654926,,,,,,,,,,,
pagesix.com,,pagesix.com-article,,yes,,,Mobile_Big,div-gpt-ad-inline_3,18981829,pagesix.com-article-div-gpt-ad-inline_3,18981958,pagesix.com-article-div-gpt-ad-inline_3,,,11076,320166,1654928,,,,,,,,,,,
pagesix.com,,pagesix.com-article,,yes,,,Mobile_Big,div-gpt-ad-inline_4,18981830,pagesix.com-article-div-gpt-ad-inline_4,18981959,pagesix.com-article-div-gpt-ad-inline_4,,,11076,320168,1654932,,,,,,,,,,,
pagesix.com,,pagesix.com-article,,yes,,,Mobile_Bottom,div-gpt-ad-bottom,18981831,pagesix.com-article-div-gpt-ad-bottom,18981960,pagesix.com-article-div-gpt-ad-bottom,,,11076,320868,1661630,,,,,,,,,,,
pagesix.com,,pagesix.com-home,,yes,,,Mobile_Bottom,div-gpt-ad-bottom,18981832,pagesix.com-home-div-gpt-ad-bottom,18981961,pagesix.com-home-div-gpt-ad-bottom,,,11076,320868,1661632,,,,,,,,,,,
pagesix.com,,pagesix.com-section/photos,,yes,,,Mobile_Bottom,div-gpt-ad-bottom,18981833,pagesix.com-section/photos-div-gpt-ad-bottom,18981962,pagesix.com-section/photos-div-gpt-ad-bottom,,,11076,320868,1661634,,,,,,,,,,,
pagesix.com,,pagesix.com-section/video,,yes,,,Mobile_Bottom,div-gpt-ad-bottom,18981834,pagesix.com-section/video-div-gpt-ad-bottom,18981963,pagesix.com-section/video-div-gpt-ad-bottom,,,11076,320868,1661636,,,,,,,,,,,
pagesix.com,,pagesix.com-video,,yes,,,Mobile_Bottom,div-gpt-ad-bottom,18981835,pagesix.com-video-div-gpt-ad-bottom,18981964,pagesix.com-video-div-gpt-ad-bottom,,,11076,320868,1661638,,,,,,,,,,,
pagesix.com,,pagesix.com-slideshow,,yes,,,Mobile_Bottom,div-gpt-ad-bottom,18981836,pagesix.com-slideshow-div-gpt-ad-bottom,18981965,pagesix.com-slideshow-div-gpt-ad-bottom,,,11076,320868,1661640,,,,,,,,,,,
pagesix.com,,pagesix.com-datalayer-undefined,,yes,,,Mobile_Bottom,div-gpt-ad-bottom,18981837,pagesix.com-datalayer-undefined-div-gpt-ad-bottom,18981966,pagesix.com-datalayer-undefined-div-gpt-ad-bottom,,,11076,320868,1661642,,,,,,,,,,,
pagesix.com,,pagesix.com-author,,yes,,,Mobile_Bottom,div-gpt-ad-bottom,18981838,pagesix.com-author-div-gpt-ad-bottom,18981967,pagesix.com-author-div-gpt-ad-bottom,,,11076,320868,1661644,,,,,,,,,,,
pagesix.com,,pagesix.com-archive/misc,,yes,,,Mobile_Bottom,div-gpt-ad-bottom,18981839,pagesix.com-archive/misc-div-gpt-ad-bottom,18981968,pagesix.com-archive/misc-div-gpt-ad-bottom,,,11076,320868,1661646,,,,,,,,,,,
pagesix.com,,pagesix.com-archive/tv,,yes,,,Mobile_Bottom,div-gpt-ad-bottom,18981840,pagesix.com-archive/tv-div-gpt-ad-bottom,18981969,pagesix.com-archive/tv-div-gpt-ad-bottom,,,11076,320868,1661648,,,,,,,,,,,
pagesix.com,,pagesix.com-section/page-six-style,,yes,,,Mobile_Big,div-gpt-ad-inline_1,18981841,pagesix.com-section/page-six-style-div-gpt-ad-inline_1,18981970,pagesix.com-section/page-six-style-div-gpt-ad-inline_1,,,11076,320172,1654938,,,,,,,,,,,
pagesix.com,,pagesix.com-section/page-six-style,,yes,,,Mobile_Big,div-gpt-ad-inline_2,18981842,pagesix.com-section/page-six-style-div-gpt-ad-inline_2,18981971,pagesix.com-section/page-six-style-div-gpt-ad-inline_2,,,11076,320174,1654940,,,,,,,,,,,
